92.0 (21.6804,14.7858) (28.6577,13.5590) (29.2085,10.4936)
93.0 (21.6783,14.7943) (28.8417,13.6630) (29.3793,10.6050)
94.0 (21.6758,14.8042) (29.0226,13.7688) (29.5472,10.7178)
95.0 (21.6731,14.8156) (29.2004,13.8764) (29.7121,10.8322)
96.0 (21.6700,14.8291) (29.3749,13.9857) (29.8741,10.9481)
97.0 (21.6665,14.8454) (29.5462,14.0967) (30.0330,11.0656)
98.0 (21.6625,14.8653) (29.7141,14.2095) (30.1889,11.1847)
99.0 (21.6580,14.8903) (29.8656,14.3664) (30.3286,11.3257)
100.0 (21.6532,14.9222) (30.0269,14.4827) (30.4786,11.4477)
101.0 (21.6487,14.9640) (30.1846,14.6008) (30.6253,11.5713)
102.0 (21.6459,15.0195) (30.3386,14.7208) (30.7688,11.6963)
103.0 (21.6479,15.0933) (30.4890,14.8426) (30.9091,11.8229)
104.0 (21.6600,15.1888) (30.6355,14.9663) (31.0461,11.9509)
105.0 (21.6861,15.3036) (30.7783,15.0917) (31.1798,12.0804)
106.0 (21.6953,15.3941) (30.9172,15.2189) (31.3102,12.2114)
107.0 (21.7006,15.4767) (31.0522,15.3478) (31.4372,12.3437)
108.0 (21.7016,15.5485) (31.1833,15.4784) (31.5605,12.4776)
109.0 (21.6998,15.6100) (31.3104,15.6108) (31.6797,12.6128)
110.0 (21.6962,15.6631) (31.4330,15.7448) (31.7949,12.7495)
111.0 (21.6918,15.7104) (31.5508,15.8806) (31.9060,12.8875)
112.0 (21.6871,15.7543) (31.6639,16.0180) (32.0126,13.0264)
113.0 (21.6822,15.7974) (31.7719,16.1566) (32.1146,13.1661)
114.0 (21.6808,15.8031) (31.8743,16.2963) (32.2120,13.3066)
115.0 (21.6792,15.8097) (31.9714,16.4368) (32.3051,13.4478)
116.0 (21.6774,15.8174) (32.0633,16.5782) (32.3935,13.5896)
117.0 (21.6753,15.8266) (32.1496,16.7203) (32.4771,13.7320)
118.0 (21.6729,15.8376) (32.2301,16.8629) (32.5558,13.8747)
119.0 (21.6701,15.8509) (32.3047,17.0060) (32.6295,14.0179)
120.0 (21.6669,15.8673) (32.3733,17.1495) (32.6981,14.1615)
121.0 (21.6632,15.8880) (32.4360,17.2935) (32.7617,14.3053)
122.0 (21.6591,15.9145) (32.4927,17.4377) (32.8202,14.4495)
123.0 (21.6549,15.9491) (32.5432,17.5820) (32.8736,14.5937)
124.0 (21.6516,15.9950) (32.5877,17.7264) (32.9218,14.7381)
125.0 (21.6511,16.0565) (32.6262,17.8709) (32.9650,14.8826)
126.0 (21.6485,16.1112) (32.6584,18.0152) (33.0030,15.0270)
127.0 (21.6487,16.1773) (32.6843,18.1592) (33.0358,15.1713)
128.0 (21.6518,16.2517) (32.7039,18.3029) (33.0632,15.3155)
129.0 (21.6559,16.3279) (32.7174,18.4461) (33.0854,15.4593)
130.0 (21.6508,16.3607) (32.7249,18.5889) (33.1023,15.6027)
131.0 (21.6463,16.3837) (32.7265,18.7312) (33.1141,15.7458)
132.0 (21.6428,16.3994) (32.7226,18.8730) (33.1208,15.8886)
133.0 (21.6402,16.4098) (32.7133,19.0145) (33.1225,16.0309)
134.0 (21.6384,16.4166) (32.6990,19.1553) (33.1196,16.1728)
135.0 (21.6372,16.4210) (32.6801,19.2955) (33.1120,16.3144)
136.0 (21.6364,16.4239) (32.6565,19.4351) (33.1002,16.4555)
137.0 (21.6359,16.4257) (32.6282,19.5741) (33.0843,16.5961)
138.0 (21.6355,16.4269) (32.5954,19.7125) (33.0644,16.7362)
139.0 (21.6353,16.4276) (32.5581,19.8500) (33.0406,16.8758)
140.0 (21.6352,16.4281) (32.5163,19.9864) (33.0129,17.0149)
141.0 (21.6351,16.4284) (32.4702,20.1217) (32.9813,17.1534)
142.0 (21.6350,16.4286) (32.4198,20.2558) (32.9458,17.2914)
143.0 (21.6350,16.4287) (32.3651,20.3887) (32.9066,17.4284)
144.0 (21.6350,16.4288) (32.3061,20.5203) (32.8637,17.5645)
145.0 (21.6350,16.4289) (32.2427,20.6506) (32.8171,17.6997)
146.0 (21.6350,16.4289) (32.1750,20.7797) (32.7668,17.8338)
147.0 (21.6349,16.4289) (32.1033,20.9072) (32.7129,17.9669)
148.0 (21.6349,16.4289) (32.0277,21.0330) (32.6554,18.0990)
149.0 (21.6349,16.4289) (31.9481,21.1567) (32.5942,18.2300)
150.0 (21.6349,16.4289) (31.8072,21.3175) (32.4952,18.3769)
151.0 (21.6349,16.4289) (31.7203,21.4371) (32.4279,18.5060)
152.0 (21.6349,16.4289) (31.6289,21.5539) (32.3569,18.6339)
153.0 (21.6349,16.4289) (31.5351,21.6661) (32.2827,18.7603)
154.0 (21.6349,16.4289) (31.4480,21.7655) (32.2051,18.8850)
155.0 (21.6349,16.4289) (31.3095,21.8933) (32.0883,19.0220)
156.0 (21.6349,16.4289) (31.1860,22.0070) (31.9691,19.1576)
157.0 (21.6349,16.4289) (31.0791,22.1031) (31.8476,19.2916)
158.0 (21.6349,16.4289) (30.9886,22.1797) (31.7239,19.4238)
159.0 (21.6349,16.4289) (30.9142,22.2389) (31.5981,19.5540)
160.0 (21.6349,16.4289) (30.8551,22.2826) (31.4740,19.6790)
161.0 (21.6349,16.4289) (30.8080,22.3135) (31.3614,19.7914)
162.0 (21.6349,16.4289) (30.7712,22.3351) (31.2621,19.8899)
163.0 (21.6349,16.4289) (30.7434,22.3496) (31.1748,19.9747)
164.0 (21.6349,16.4289) (30.7228,22.3591) (31.0987,20.0456)
165.0 (21.6349,16.4289) (30.7076,22.3650) (31.0335,20.1024)
166.0 (21.6349,16.4289) (30.6966,22.3686) (30.9765,20.1465)
167.0 (21.6349,16.4289) (30.6885,22.3706) (30.9270,20.1807)
168.0 (21.6349,16.4289) (30.6827,22.3716) (30.8846,20.2064)
169.0 (21.6349,16.4289) (30.6786,22.3720) (30.8497,20.2251)
170.0 (21.6349,16.4289) (30.6756,22.3721) (30.8214,20.2386)
171.0 (21.6349,16.4289) (30.6736,22.3720) (30.7989,20.2482)
172.0 (21.6349,16.4289) (30.6722,22.3717) (30.7813,20.2550)
173.0 (21.6349,16.4289) (30.6712,22.3715) (30.7678,20.2598)
174.0 (21.6349,16.4289) (30.6705,22.3713) (30.7574,20.2631)
175.0 (21.6349,16.4289) (30.6701,22.3710) (30.7495,20.2653)
176.0 (21.6349,16.4289) (30.6698,22.3708) (30.7435,20.2669)
177.0 (21.6349,16.4289) (30.6696,22.3707) (30.7390,20.2679)
178.0 (21.6349,16.4289) (30.6694,22.3706) (30.7355,20.2686)
179.0 (21.6349,16.4289) (30.6694,22.3704) (30.7329,20.2691)
180.0 (21.6349,16.4289) (30.6693,22.3704) (30.7309,20.2694)
181.0 (21.6349,16.4289) (30.6693,22.3703) (30.7295,20.2696)
182.0 (21.6349,16.4289) (30.6693,22.3702) (30.7284,20.2697)
183.0 (21.6349,16.4289) (30.6693,22.3702) (30.7276,20.2699)
184.0 (21.6349,16.4289) (30.6693,22.3702) (30.7270,20.2699)
185.0 (21.6349,16.4289) (30.6693,22.3702) (30.7265,20.2700)
186.0 (21.6349,16.4289) (30.6693,22.3701) (30.7262,20.2700)
187.0 (21.6349,16.4289) (30.6693,22.3701) (30.7260,20.2700)
188.0 (21.6349,16.4289) (30.6693,22.3701) (30.7258,20.2701)
189.0 (21.6349,16.4289) (30.6693,22.3701) (30.7257,20.2701)
190.0 (21.6349,16.4289) (30.6693,22.3701) (30.7256,20.2701)
191.0 (21.6349,16.4289) (30.6693,22.3701) (30.7255,20.2701)
192.0 (21.6349,16.4289) (30.6693,22.3701) (30.7254,20.2701)
193.0 (21.6349,16.4289) (30.6693,22.3701) (30.7254,20.2701)
194.0 (21.6349,16.4289) (30.6693,22.3701) (30.7254,20.2701)
195.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
196.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
197.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
198.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
199.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
200.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
201.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
202.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
203.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
204.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
205.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
206.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
207.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
208.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
209.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
210.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
211.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
212.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
213.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
214.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
215.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
216.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
217.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
218.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
219.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
220.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
221.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
222.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
223.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
224.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
225.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
226.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
227.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
228.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
229.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
230.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
231.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
232.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
233.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
234.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
235.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
236.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
237.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
238.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
239.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
240.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
241.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
242.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
243.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
244.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
245.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
246.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
247.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
248.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
249.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
250.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
251.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
252.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
253.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
254.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
255.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
256.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
257.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
258.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
259.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
260.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
261.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
262.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
263.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
264.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
265.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
266.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
267.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
268.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
269.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
270.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
271.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
272.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
273.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
274.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
275.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
276.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
277.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
278.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
279.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
280.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
281.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
282.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
283.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
284.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
285.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
286.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
287.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
288.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
289.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
290.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
291.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
292.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
293.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
294.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
295.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
296.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
297.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
298.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
299.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
300.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
301.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
302.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
303.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
304.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
305.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
306.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
307.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
308.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
309.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
310.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
311.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
312.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
313.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
314.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
315.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
316.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
317.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
318.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
319.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
320.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
321.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
322.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
323.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
324.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
325.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
326.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
327.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
328.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
329.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
330.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
331.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
332.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
333.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
334.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
335.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
336.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
337.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
338.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
339.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
340.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
341.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
342.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
343.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
344.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
345.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
346.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
347.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
348.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
349.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
350.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
351.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
352.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
353.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
354.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
355.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
356.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
357.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
358.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
359.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
360.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
361.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
362.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
363.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
364.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
365.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
366.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
367.0 (21.6349,16.4289) (30.6693,22.3701) (30.7253,20.2701)
